Horizon,MSE,MAE,sMAPE,Dataset,Model,OriginIndex,OriginTimestamp
11,0.0420907757359772,0.2051603658994039,55.94059316855207,UCI Household,PGF-Net,14,2010-07-31 17:00:00
12,0.1324853404795495,0.3639853575070699,79.00005131716168,UCI Household,PGF-Net,14,2010-07-31 17:00:00
13,0.2030972018552716,0.4506630691051483,63.09435285906543,UCI Household,PGF-Net,14,2010-07-31 17:00:00
14,0.0092108304065536,0.0959730712572733,26.37928220141856,UCI Household,PGF-Net,14,2010-07-31 17:00:00
15,0.3852238745723887,0.6206640593528747,107.72948247903749,UCI Household,PGF-Net,14,2010-07-31 17:00:00
16,0.2310828424102981,0.4807107679367065,88.42196319416769,UCI Household,PGF-Net,14,2010-07-31 17:00:00
17,0.1268215190958299,0.3561200908342997,73.02130861313881,UCI Household,PGF-Net,14,2010-07-31 17:00:00
18,0.0510248710312257,0.2258868544896443,55.966601207166775,UCI Household,PGF-Net,14,2010-07-31 17:00:00
19,0.0488102103023164,0.2209303290685017,49.12490317225423,UCI Household,PGF-Net,14,2010-07-31 17:00:00
20,0.4669337860164638,0.683325534439087,112.74831020169565,UCI Household,PGF-Net,14,2010-07-31 17:00:00
21,0.3224784769945819,0.5678718843142192,92.34150425551938,UCI Household,PGF-Net,14,2010-07-31 17:00:00
22,0.4688569216869634,0.6847312769889831,108.02467116123697,UCI Household,PGF-Net,14,2010-07-31 17:00:00
23,0.4483169659840814,0.6695647586186727,103.256340280071,UCI Household,PGF-Net,14,2010-07-31 17:00:00
24,0.0170329900008717,0.1305104976654052,18.07236006007648,UCI Household,PGF-Net,14,2010-07-31 17:00:00
1,0.0306372552278948,0.175035011434555,45.27343086706519,UCI Household,PGF-Net,15,2010-08-07 17:00:00
2,0.1007101575323175,0.3173486371994018,72.27674681535807,UCI Household,PGF-Net,15,2010-08-07 17:00:00
3,0.2583169172726767,0.5082488733609517,85.63715044971974,UCI Household,PGF-Net,15,2010-08-07 17:00:00
4,0.6261367413723764,0.7912880268096923,126.77971805802513,UCI Household,PGF-Net,15,2010-08-07 17:00:00
5,0.5137984856188376,0.7167973811467488,108.99120165083671,UCI Household,PGF-Net,15,2010-08-07 17:00:00
6,0.3102407593894759,0.5569926026344298,94.69501876369198,UCI Household,PGF-Net,15,2010-08-07 17:00:00
7,0.0551634441846404,0.2348689936637878,59.45531151700158,UCI Household,PGF-Net,15,2010-08-07 17:00:00
8,0.0619428887364518,0.2488832833607991,56.34561900700349,UCI Household,PGF-Net,15,2010-08-07 17:00:00
9,0.0544377329563628,0.2333189511299133,58.088744924366544,UCI Household,PGF-Net,15,2010-08-07 17:00:00
10,0.6336573678629439,0.7960259844144184,101.45365058969055,UCI Household,PGF-Net,15,2010-08-07 17:00:00
11,0.0201463646236152,0.1419378900210062,36.30103865562085,UCI Household,PGF-Net,15,2010-08-07 17:00:00
12,0.0022110937021808,0.0470222681522369,13.813375284914631,UCI Household,PGF-Net,15,2010-08-07 17:00:00
13,0.045411324153498,0.2130993293126424,56.567583819868105,UCI Household,PGF-Net,15,2010-08-07 17:00:00
14,0.0224404606496941,0.1498014040311177,37.889166886977335,UCI Household,PGF-Net,15,2010-08-07 17:00:00
15,0.1781310655169898,0.4220557611465454,88.06995040400548,UCI Household,PGF-Net,15,2010-08-07 17:00:00
16,0.1868169201225489,0.4322232295036315,89.85712855058318,UCI Household,PGF-Net,15,2010-08-07 17:00:00
17,0.1721086141883595,0.4148597524325053,83.36154658486811,UCI Household,PGF-Net,15,2010-08-07 17:00:00
18,0.0999705683578317,0.3161812270800272,66.32375525449335,UCI Household,PGF-Net,15,2010-08-07 17:00:00
19,0.199146725459383,0.4462585858662923,89.21675052363256,UCI Household,PGF-Net,15,2010-08-07 17:00:00
20,0.6854515632674708,0.8279200222651164,126.1701330772404,UCI Household,PGF-Net,15,2010-08-07 17:00:00
21,0.2920775983227193,0.5404420397440592,67.51690889106317,UCI Household,PGF-Net,15,2010-08-07 17:00:00
22,0.0019662684636117,0.0443426258087158,4.278229898186882,UCI Household,PGF-Net,15,2010-08-07 17:00:00
23,0.4934726880871617,0.7024761121114096,105.7142384101897,UCI Household,PGF-Net,15,2010-08-07 17:00:00
24,0.3556516695729214,0.5963653826077779,112.89467142074324,UCI Household,PGF-Net,15,2010-08-07 17:00:00
1,0.095324121609339,0.3087460471153259,69.88793501571283,UCI Household,PGF-Net,16,2010-08-14 17:00:00
2,0.1753690970083395,0.4187709362030029,84.39806461591783,UCI Household,PGF-Net,16,2010-08-14 17:00:00
3,0.2256004329820603,0.4749741392771403,93.23814512420104,UCI Household,PGF-Net,16,2010-08-14 17:00:00
4,0.5019777539550018,0.7085038842201232,112.8456935558286,UCI Household,PGF-Net,16,2010-08-14 17:00:00
5,0.5390974771369041,0.7342325770060221,109.43184818032748,UCI Household,PGF-Net,16,2010-08-14 17:00:00
6,0.2742842062485011,0.5237214968363444,94.86091400070882,UCI Household,PGF-Net,16,2010-08-14 17:00:00
7,0.1524099514138442,0.3903971713701883,47.65776133751511,UCI Household,PGF-Net,16,2010-08-14 17:00:00
8,7.087306124749401e-05,0.0084186139742533,1.7822552592071426,UCI Household,PGF-Net,16,2010-08-14 17:00:00
9,7.15659111451533e-05,0.008459663772583,2.5341245262820884,UCI Household,PGF-Net,16,2010-08-14 17:00:00
10,0.0505245546538018,0.2247766772905985,60.63219154663946,UCI Household,PGF-Net,16,2010-08-14 17:00:00
11,0.0248745090510819,0.1577165465354919,47.668913518270905,UCI Household,PGF-Net,16,2010-08-14 17:00:00
12,4.642985912618887e-07,0.0006813945929209,0.2411384299347466,UCI Household,PGF-Net,16,2010-08-14 17:00:00
13,0.0212571999596671,0.1457984909375508,38.17054988334257,UCI Household,PGF-Net,16,2010-08-14 17:00:00
14,0.0047524150172641,0.0689377619107564,23.030261960830465,UCI Household,PGF-Net,16,2010-08-14 17:00:00
15,0.2581885302552191,0.5081225543657939,97.99958170440988,UCI Household,PGF-Net,16,2010-08-14 17:00:00
16,0.1979896437097969,0.4449602720578511,88.50583738112363,UCI Household,PGF-Net,16,2010-08-14 17:00:00
17,0.0748475082274517,0.2735827264785767,63.50701212903871,UCI Household,PGF-Net,16,2010-08-14 17:00:00
18,0.0212532544369918,0.1457849595705668,34.6590611633486,UCI Household,PGF-Net,16,2010-08-14 17:00:00
19,0.4144030966753007,0.6437414827982586,71.15556301970882,UCI Household,PGF-Net,16,2010-08-14 17:00:00
20,0.3106510180162459,0.5573607611020406,97.99800437272629,UCI Household,PGF-Net,16,2010-08-14 17:00:00
21,0.1782581136736488,0.4222062454223633,82.3651325163683,UCI Household,PGF-Net,16,2010-08-14 17:00:00
22,0.0362919606109971,0.1905044897397358,21.09494829629526,UCI Household,PGF-Net,16,2010-08-14 17:00:00
23,0.1000644625055934,0.3163296737670898,55.8230633676932,UCI Household,PGF-Net,16,2010-08-14 17:00:00
24,1.2149106872344813,1.102229870414734,84.46302535782132,UCI Household,PGF-Net,16,2010-08-14 17:00:00
1,0.0001151311915171,0.010729920387268,1.2010679627382053,UCI Household,PGF-Net,17,2010-08-21 17:00:00
2,1.1388494352803796e-05,0.0033746843338012,0.3807555138628054,UCI Household,PGF-Net,17,2010-08-21 17:00:00
3,0.0679347822145211,0.2606430168151855,25.59535602297157,UCI Household,PGF-Net,17,2010-08-21 17:00:00
4,0.1762652165291436,0.4198395128250122,38.2395442345328,UCI Household,PGF-Net,17,2010-08-21 17:00:00
5,0.1418087340726471,0.3765750045776367,34.98832812119448,UCI Household,PGF-Net,17,2010-08-21 17:00:00
6,0.0254882301742164,0.1596503372192382,16.495782665355083,UCI Household,PGF-Net,17,2010-08-21 17:00:00
7,1.5698323546576058e-05,0.0039621109962463,0.4451904846187097,UCI Household,PGF-Net,17,2010-08-21 17:00:00
8,0.0299628200594895,0.1730977182388305,21.59803740109968,UCI Household,PGF-Net,17,2010-08-21 17:00:00
9,0.1228554144152747,0.3505073671340942,49.17701524287222,UCI Household,PGF-Net,17,2010-08-21 17:00:00
10,0.1303372173013687,0.3610224609375,51.02871931454985,UCI Household,PGF-Net,17,2010-08-21 17:00:00
11,0.2349476520756117,0.4847139899730682,75.07461282093936,UCI Household,PGF-Net,17,2010-08-21 17:00:00
12,0.3501045944188843,0.5916963701248169,99.923085634893,UCI Household,PGF-Net,17,2010-08-21 17:00:00
13,0.1428593598441967,0.377967405796051,54.07132918924573,UCI Household,PGF-Net,17,2010-08-21 17:00:00
14,0.2086861458400051,0.4568217878341675,69.25853992406812,UCI Household,PGF-Net,17,2010-08-21 17:00:00
15,0.0058506374897844,0.076489459991455,8.258018329443772,UCI Household,PGF-Net,17,2010-08-21 17:00:00
16,0.0012636252064518,0.0355475063323974,3.9245458385067176,UCI Household,PGF-Net,17,2010-08-21 17:00:00
17,0.0025673176650162,0.0506687049865722,5.873504391804674,UCI Household,PGF-Net,17,2010-08-21 17:00:00
18,0.0009052193563363,0.0300868635177612,3.446547564909733,UCI Household,PGF-Net,17,2010-08-21 17:00:00
19,0.0053528799850698,0.0731633787155151,8.593117786093961,UCI Household,PGF-Net,17,2010-08-21 17:00:00
20,0.0841842889732431,0.2901452894210815,28.085661691109344,UCI Household,PGF-Net,17,2010-08-21 17:00:00
21,0.0890672109182212,0.2984413022994995,28.77317382082793,UCI Household,PGF-Net,17,2010-08-21 17:00:00
22,0.0675589086435054,0.2599209661483764,25.533502448617007,UCI Household,PGF-Net,17,2010-08-21 17:00:00
23,0.0418651551744358,0.2046097631454467,20.66128986332344,UCI Household,PGF-Net,17,2010-08-21 17:00:00
24,0.0031697876340373,0.0563008670806884,6.547757764781317,UCI Household,PGF-Net,17,2010-08-21 17:00:00
1,0.0449354857039801,0.2119799181620281,11.149072777381122,UCI Household,PGF-Net,18,2010-08-28 17:00:00
2,0.3419560407309082,0.5847700750986735,33.489715426828944,UCI Household,PGF-Net,18,2010-08-28 17:00:00
3,0.602115817771651,0.775961221822103,42.89810584320368,UCI Household,PGF-Net,18,2010-08-28 17:00:00
4,2.074503241161742,1.440313591257731,95.96395889787402,UCI Household,PGF-Net,18,2010-08-28 17:00:00
5,3.57824400627355,1.8916247001647948,147.87417371707218,UCI Household,PGF-Net,18,2010-08-28 17:00:00
6,1.8292905985486425,1.352512698109945,138.17745082382743,UCI Household,PGF-Net,18,2010-08-28 17:00:00
7,0.9714815744284884,0.9856376486460368,119.14597424334325,UCI Household,PGF-Net,18,2010-08-28 17:00:00
8,0.0940788246747609,0.3067227162679037,36.32313298983282,UCI Household,PGF-Net,18,2010-08-28 17:00:00
9,0.2500736714270458,0.5000736660003662,81.8937926572023,UCI Household,PGF-Net,18,2010-08-28 17:00:00
10,0.1903333184748946,0.4362720693270365,81.27737745007212,UCI Household,PGF-Net,18,2010-08-28 17:00:00
11,0.0865334769679993,0.2941657304445902,58.007558895191465,UCI Household,PGF-Net,18,2010-08-28 17:00:00
12,0.0814695880799395,0.2854287793477376,68.36927606517604,UCI Household,PGF-Net,18,2010-08-28 17:00:00
13,0.2882369353650713,0.5368770207087199,63.1302025417712,UCI Household,PGF-Net,18,2010-08-28 17:00:00
14,0.2154789727671573,0.4641971270561218,87.51854823898593,UCI Household,PGF-Net,18,2010-08-28 17:00:00
15,1.06565502592888,1.0323056843439735,120.26121899309578,UCI Household,PGF-Net,18,2010-08-28 17:00:00
16,0.7347587419618273,0.8571806938807169,93.13904527251223,UCI Household,PGF-Net,18,2010-08-28 17:00:00
17,0.7368664612332472,0.8584092620849609,104.51776654047296,UCI Household,PGF-Net,18,2010-08-28 17:00:00
18,0.4711836492591998,0.6864281821568807,69.2885345078102,UCI Household,PGF-Net,18,2010-08-28 17:00:00
19,8.115093198475831e-05,0.0090083812077841,0.5838871543904672,UCI Household,PGF-Net,18,2010-08-28 17:00:00
20,0.8548461524716504,0.9245789054870605,43.85817928274274,UCI Household,PGF-Net,18,2010-08-28 17:00:00
21,0.2883162479968385,0.536950880432129,29.096333205849344,UCI Household,PGF-Net,18,2010-08-28 17:00:00
22,0.0602371863696107,0.2454326513926188,15.104945203603853,UCI Household,PGF-Net,18,2010-08-28 17:00:00
23,0.0702770900113014,0.2650982648213704,17.08200046193725,UCI Household,PGF-Net,18,2010-08-28 17:00:00
24,1.106008818873072,1.0516695388158164,116.85198387684297,UCI Household,PGF-Net,18,2010-08-28 17:00:00
1,0.4700741843501761,0.685619562403361,75.58841995900224,UCI Household,PGF-Net,19,2010-09-04 17:00:00
2,0.0292236198055809,0.1709491731643675,11.211800570738752,UCI Household,PGF-Net,19,2010-09-04 17:00:00
3,0.0695278322133645,0.2636813080469766,15.084104517307717,UCI Household,PGF-Net,19,2010-09-04 17:00:00
4,0.1250135488853597,0.3535725510915117,16.820391767186713,UCI Household,PGF-Net,19,2010-09-04 17:00:00
5,0.3764840495065488,0.6135829605738321,27.736635098558164,UCI Household,PGF-Net,19,2010-09-04 17:00:00
6,0.507135519460546,0.7121344813028969,39.18641414558026,UCI Household,PGF-Net,19,2010-09-04 17:00:00
7,0.0452087636468691,0.2126235256195069,19.91207926614544,UCI Household,PGF-Net,19,2010-09-04 17:00:00
8,0.1553750411538179,0.3941764086723328,52.19578428254673,UCI Household,PGF-Net,19,2010-09-04 17:00:00
9,0.0391822327079028,0.1979450244585673,34.01083069306205,UCI Household,PGF-Net,19,2010-09-04 17:00:00
10,0.0100889715514261,0.100443872642517,16.92336300472999,UCI Household,PGF-Net,19,2010-09-04 17:00:00
11,0.0237640680267077,0.1541559860229492,36.28241206756626,UCI Household,PGF-Net,19,2010-09-04 17:00:00
12,0.0216562870772719,0.1471607525030772,38.562752563324935,UCI Household,PGF-Net,19,2010-09-04 17:00:00
13,0.0067418230808513,0.0821086054007212,21.64810990860288,UCI Household,PGF-Net,19,2010-09-04 17:00:00
14,0.1650668156528379,0.4062841562906901,85.95415418838836,UCI Household,PGF-Net,19,2010-09-04 17:00:00
15,0.7937753004816354,0.8909406829198201,117.93712347140968,UCI Household,PGF-Net,19,2010-09-04 17:00:00
16,0.0607006441964149,0.2463750072479247,20.089081526117145,UCI Household,PGF-Net,19,2010-09-04 17:00:00
17,0.4998164863248484,0.7069770055135092,90.00857445906821,UCI Household,PGF-Net,19,2010-09-04 17:00:00
18,0.011625631504396,0.1078222217559814,8.23126244590357,UCI Household,PGF-Net,19,2010-09-04 17:00:00
19,0.0531969933224657,0.2306447340011597,15.404272938273122,UCI Household,PGF-Net,19,2010-09-04 17:00:00
20,0.4002919929338541,0.6326863306045533,48.685287650535614,UCI Household,PGF-Net,19,2010-09-04 17:00:00
21,0.5249395603553028,0.7245271287918091,62.3966465955132,UCI Household,PGF-Net,19,2010-09-04 17:00:00
22,0.0175904504341657,0.1326289954503379,10.203948062456906,UCI Household,PGF-Net,19,2010-09-04 17:00:00
23,0.7365832526454119,0.8582442849477134,47.874096336875205,UCI Household,PGF-Net,19,2010-09-04 17:00:00
24,0.0097094953666397,0.0985367716471354,9.31435967983366,UCI Household,PGF-Net,19,2010-09-04 17:00:00
1,0.0163782114325983,0.1279773864110311,11.06166893549971,UCI Household,PGF-Net,20,2010-09-11 17:00:00
2,0.1431104966593203,0.3782994801203411,41.07561680505784,UCI Household,PGF-Net,20,2010-09-11 17:00:00
3,0.9925547665107328,0.9962704284032188,113.22517253387994,UCI Household,PGF-Net,20,2010-09-11 17:00:00
4,0.1591794111643854,0.3989729454040529,31.371063649375465,UCI Household,PGF-Net,20,2010-09-11 17:00:00
5,0.0452838743377749,0.212800080680847,12.187862828642002,UCI Household,PGF-Net,20,2010-09-11 17:00:00
6,0.3249864702339748,0.5700758460362751,34.23271575682415,UCI Household,PGF-Net,20,2010-09-11 17:00:00
7,0.8846861472942774,0.9405775604883828,63.51915205762821,UCI Household,PGF-Net,20,2010-09-11 17:00:00
8,1.1282159352447505,1.0621750963211058,76.67958016668467,UCI Household,PGF-Net,20,2010-09-11 17:00:00
9,1.250604289740175,1.1183042026837666,92.9224460099922,UCI Household,PGF-Net,20,2010-09-11 17:00:00
10,3.025100031597674,1.7392814699172972,123.83993662315945,UCI Household,PGF-Net,20,2010-09-11 17:00:00
11,2.89341160908966,1.701003118483226,122.77487922491738,UCI Household,PGF-Net,20,2010-09-11 17:00:00
12,1.022571505625827,1.011222777446111,109.53192543493807,UCI Household,PGF-Net,20,2010-09-11 17:00:00
13,0.0236042638243467,0.15363679189682,40.79375609633729,UCI Household,PGF-Net,20,2010-09-11 17:00:00
14,0.0483072448435501,0.2197890917301178,57.916270794694654,UCI Household,PGF-Net,20,2010-09-11 17:00:00
15,0.41457943603869,0.6438784326553344,96.38332781953798,UCI Household,PGF-Net,20,2010-09-11 17:00:00
16,0.4030235836028677,0.634841384601593,93.32873685271936,UCI Household,PGF-Net,20,2010-09-11 17:00:00
17,0.3302086803523566,0.5746378688812256,79.60969676502975,UCI Household,PGF-Net,20,2010-09-11 17:00:00
18,0.6852535273493646,0.827800415166219,122.49792651649749,UCI Household,PGF-Net,20,2010-09-11 17:00:00
19,0.0837378792550567,0.2893749803543091,29.978113442897293,UCI Household,PGF-Net,20,2010-09-11 17:00:00
20,0.0077154799622527,0.0878378048578898,7.336003714493329,UCI Household,PGF-Net,20,2010-09-11 17:00:00
21,0.7716667577234523,0.8784456487019856,52.591757122309126,UCI Household,PGF-Net,20,2010-09-11 17:00:00
22,0.1517735759130774,0.3895812828063965,26.897180631238,UCI Household,PGF-Net,20,2010-09-11 17:00:00
23,0.106406354471402,0.3261998689015708,23.54157080708057,UCI Household,PGF-Net,20,2010-09-11 17:00:00
24,0.0083319133633322,0.0912793150901793,9.400931287198446,UCI Household,PGF-Net,20,2010-09-11 17:00:00
1,0.1310235368472978,0.3619717348734537,31.74130374089213,UCI Household,PGF-Net,21,2010-09-18 17:00:00
2,0.1255547215683887,0.3543370169321697,38.818613062034345,UCI Household,PGF-Net,21,2010-09-18 17:00:00
3,0.0457507715248389,0.2138942998886108,15.224304439748035,UCI Household,PGF-Net,21,2010-09-18 17:00:00
4,0.0806608560082488,0.2840085491816202,17.789867753967865,UCI Household,PGF-Net,21,2010-09-18 17:00:00
5,0.0543391891720986,0.2331076772054037,15.7326653468434,UCI Household,PGF-Net,21,2010-09-18 17:00:00
6,0.3745109006138085,0.6119729574203492,44.83930922665794,UCI Household,PGF-Net,21,2010-09-18 17:00:00
7,0.0849685684268147,0.291493685054779,44.95259498388829,UCI Household,PGF-Net,21,2010-09-18 17:00:00
8,0.1250589938708956,0.3536368106842041,63.21508269060077,UCI Household,PGF-Net,21,2010-09-18 17:00:00
9,0.0273329023615823,0.1653266535123189,33.973789952971394,UCI Household,PGF-Net,21,2010-09-18 17:00:00
10,0.0425809142123179,0.2063514337539673,39.8996752989597,UCI Household,PGF-Net,21,2010-09-18 17:00:00
11,0.0001711789168901,0.0130835361003875,2.7305251358452782,UCI Household,PGF-Net,21,2010-09-18 17:00:00
12,0.0113405136616568,0.1064918478647867,31.80007240349373,UCI Household,PGF-Net,21,2010-09-18 17:00:00
13,0.0554240227196919,0.2354230717658996,74.78222402698773,UCI Household,PGF-Net,21,2010-09-18 17:00:00
14,0.0333004285811614,0.1824840502103169,55.58306922863623,UCI Household,PGF-Net,21,2010-09-18 17:00:00
15,0.1774300888442076,0.4212245112101237,56.918724286761766,UCI Household,PGF-Net,21,2010-09-18 17:00:00
16,0.0001916244138784,0.0138428470293681,1.4498850995593866,UCI Household,PGF-Net,21,2010-09-18 17:00:00
17,0.0039367794246309,0.0627437600453695,7.377812297047488,UCI Household,PGF-Net,21,2010-09-18 17:00:00
18,0.1028942535166739,0.3207713414827983,43.92810067889779,UCI Household,PGF-Net,21,2010-09-18 17:00:00
19,0.522592495031748,0.7229055920600891,115.23110933324236,UCI Household,PGF-Net,21,2010-09-18 17:00:00
20,1.1492054591293115,1.0720100088755289,143.13728482762076,UCI Household,PGF-Net,21,2010-09-18 17:00:00
21,0.6347338909806308,0.7967018833796182,90.60799805935903,UCI Household,PGF-Net,21,2010-09-18 17:00:00
22,0.9113826569617705,0.9546636355082194,119.92280131946328,UCI Household,PGF-Net,21,2010-09-18 17:00:00
23,0.8406586331023217,0.9168743824005128,121.67606151678925,UCI Household,PGF-Net,21,2010-09-18 17:00:00
24,0.4415825700336006,0.6645167943954469,113.5812752879447,UCI Household,PGF-Net,21,2010-09-18 17:00:00
1,0.2626811646153568,0.5125243063654219,103.15072903333034,UCI Household,PGF-Net,22,2010-09-25 17:00:00
2,0.3539954565632991,0.5949751730646407,110.57071088787286,UCI Household,PGF-Net,22,2010-09-25 17:00:00
3,0.5082636088829049,0.7129260893549239,119.40406643455148,UCI Household,PGF-Net,22,2010-09-25 17:00:00
4,1.1566595034460263,1.0754810567583355,138.17489145195492,UCI Household,PGF-Net,22,2010-09-25 17:00:00
5,0.896447382866054,0.946809053012303,132.60414178193952,UCI Household,PGF-Net,22,2010-09-25 17:00:00
6,0.5414540470213411,0.7358356114115034,120.92118936178528,UCI Household,PGF-Net,22,2010-09-25 17:00:00
7,0.2174243599201623,0.4662878509249006,98.4246531955279,UCI Household,PGF-Net,22,2010-09-25 17:00:00
8,0.2800904475628608,0.529235720225743,104.75247897015298,UCI Household,PGF-Net,22,2010-09-25 17:00:00
9,0.179909331868571,0.4241572018350873,93.69793570554867,UCI Household,PGF-Net,22,2010-09-25 17:00:00
10,0.1414508089790025,0.3760994668688093,87.73904800865854,UCI Household,PGF-Net,22,2010-09-25 17:00:00
11,0.0822524089838183,0.2867968078340803,74.6855889215719,UCI Household,PGF-Net,22,2010-09-25 17:00:00
12,0.0210782496069586,0.1451835032190595,46.35504896929194,UCI Household,PGF-Net,22,2010-09-25 17:00:00
13,0.0780971989915003,0.2794587608064924,73.47670813652879,UCI Household,PGF-Net,22,2010-09-25 17:00:00
14,0.0340819006948334,0.1846128400053296,55.45368462815895,UCI Household,PGF-Net,22,2010-09-25 17:00:00
15,0.3644034369861328,0.6036583777155196,111.2864933369673,UCI Household,PGF-Net,22,2010-09-25 17:00:00
16,0.4188188341641459,0.6471621390070235,114.70678030720522,UCI Household,PGF-Net,22,2010-09-25 17:00:00
17,0.3414126672460847,0.5843052859987532,109.67518495706368,UCI Household,PGF-Net,22,2010-09-25 17:00:00
18,0.2983653439174095,0.5462282891954695,106.32774954397031,UCI Household,PGF-Net,22,2010-09-25 17:00:00
19,0.304907153623366,0.5521839853014265,106.86760282950982,UCI Household,PGF-Net,22,2010-09-25 17:00:00
20,0.7801244515075467,0.8832465406145369,129.46454996699995,UCI Household,PGF-Net,22,2010-09-25 17:00:00
21,0.7165009631324724,0.846463799067906,127.51039614113242,UCI Household,PGF-Net,22,2010-09-25 17:00:00
22,1.1246489258450418,1.0604946609224593,137.5739119056479,UCI Household,PGF-Net,22,2010-09-25 17:00:00
23,0.989705727569912,0.9948395486559188,134.7971894725009,UCI Household,PGF-Net,22,2010-09-25 17:00:00
24,0.4367932171684373,0.6609033342088972,115.7329712620492,UCI Household,PGF-Net,22,2010-09-25 17:00:00
1,0.0049852719691504,0.0706064584096273,4.440462546390543,UCI Household,PGF-Net,23,2010-10-02 17:00:00
2,1.0150707783948685,1.0075072100957234,79.11820068509742,UCI Household,PGF-Net,23,2010-10-02 17:00:00
3,0.3620536625508105,0.6017089516957601,33.14979567725729,UCI Household,PGF-Net,23,2010-10-02 17:00:00
4,3.290714153532523,1.814032566833496,59.80424956379103,UCI Household,PGF-Net,23,2010-10-02 17:00:00
5,3.2333663855184342,1.7981563851674398,63.07870623525012,UCI Household,PGF-Net,23,2010-10-02 17:00:00
6,0.0009237040863939,0.0303925004959106,1.786642019941465,UCI Household,PGF-Net,23,2010-10-02 17:00:00
7,0.1292602647937867,0.3595278359095255,25.224664372057816,UCI Household,PGF-Net,23,2010-10-02 17:00:00
8,0.3412020595217242,0.5841250375747681,87.94911134759569,UCI Household,PGF-Net,23,2010-10-02 17:00:00
9,0.1356695951159153,0.368333537864685,67.10800422947239,UCI Household,PGF-Net,23,2010-10-02 17:00:00
10,0.1272600752190389,0.3567353013356527,56.80187987331915,UCI Household,PGF-Net,23,2010-10-02 17:00:00
11,0.0062067026642628,0.0787826292037963,16.40650840359025,UCI Household,PGF-Net,23,2010-10-02 17:00:00
12,0.0572510216622306,0.2392718572298686,51.437589331643984,UCI Household,PGF-Net,23,2010-10-02 17:00:00
13,0.0327597539843463,0.1809965579350789,38.203872551734285,UCI Household,PGF-Net,23,2010-10-02 17:00:00
14,0.0877038262946157,0.2961483180681865,65.91216923896724,UCI Household,PGF-Net,23,2010-10-02 17:00:00
15,0.4064686267657539,0.6375489210764567,68.45738023980428,UCI Household,PGF-Net,23,2010-10-02 17:00:00
16,0.0074710784406876,0.0864354003906249,7.5205837341500175,UCI Household,PGF-Net,23,2010-10-02 17:00:00
17,1.2674403979589148,1.1258065544128415,67.18438579845007,UCI Household,PGF-Net,23,2010-10-02 17:00:00
18,1.4313135503029013,1.1963751712163293,65.88528620456027,UCI Household,PGF-Net,23,2010-10-02 17:00:00
19,4.528883421300883,2.12811734199524,91.29862304775904,UCI Household,PGF-Net,23,2010-10-02 17:00:00
20,0.3811580291360369,0.6173799714406331,50.5942719265855,UCI Household,PGF-Net,23,2010-10-02 17:00:00
21,0.7882397984023307,0.887828698794047,94.37479468443,UCI Household,PGF-Net,23,2010-10-02 17:00:00
22,0.1577565030395176,0.3971857286453248,22.807011201277323,UCI Household,PGF-Net,23,2010-10-02 17:00:00
23,0.0990546497708683,0.3147294866561891,22.30281666467868,UCI Household,PGF-Net,23,2010-10-02 17:00:00
24,0.1133539703310596,0.3366808137257894,28.840052447674434,UCI Household,PGF-Net,23,2010-10-02 17:00:00
1,0.3006162535858883,0.5482848288853963,38.038113826888704,UCI Household,PGF-Net,24,2010-10-09 17:00:00
2,0.0632859762852992,0.2515670413335165,15.88325982793187,UCI Household,PGF-Net,24,2010-10-09 17:00:00
3,0.0028255143210782,0.0531555671691894,2.625513698159808,UCI Household,PGF-Net,24,2010-10-09 17:00:00
4,0.1194368719172545,0.3455964003245035,19.0754752004526,UCI Household,PGF-Net,24,2010-10-09 17:00:00
5,0.0389355802917463,0.197321008237203,10.579493495081676,UCI Household,PGF-Net,24,2010-10-09 17:00:00
6,0.0492863733897794,0.2220053454081216,14.786200928718268,UCI Household,PGF-Net,24,2010-10-09 17:00:00
7,0.2345832830739491,0.4843379843393961,51.61304150638313,UCI Household,PGF-Net,24,2010-10-09 17:00:00
8,0.0053823032838116,0.0733641825675964,7.947741903233807,UCI Household,PGF-Net,24,2010-10-09 17:00:00
9,0.0507846035357203,0.225354395421346,38.87807795904481,UCI Household,PGF-Net,24,2010-10-09 17:00:00
10,0.0382549243378609,0.1955886610666911,29.548343461993177,UCI Household,PGF-Net,24,2010-10-09 17:00:00
11,0.0354004187318898,0.1881499899864197,35.15672256529302,UCI Household,PGF-Net,24,2010-10-09 17:00:00
12,0.0012728831279588,0.0356774876912434,5.6140336211743245,UCI Household,PGF-Net,24,2010-10-09 17:00:00
13,0.0546098604188012,0.2336875273068746,42.94065533113488,UCI Household,PGF-Net,24,2010-10-09 17:00:00
14,0.0930656037113566,0.3050665561993916,51.85561486458495,UCI Household,PGF-Net,24,2010-10-09 17:00:00
15,0.2889274003975099,0.5375196744283041,55.207995008905584,UCI Household,PGF-Net,24,2010-10-09 17:00:00
16,0.0736627692951136,0.2714088600158691,25.450837515867025,UCI Household,PGF-Net,24,2010-10-09 17:00:00
17,0.0656599716911097,0.2562420178095499,24.33321874427536,UCI Household,PGF-Net,24,2010-10-09 17:00:00
18,0.2696493792838447,0.5192777477264404,45.81031647076833,UCI Household,PGF-Net,24,2010-10-09 17:00:00
19,0.9370013456243976,0.9679882982889813,50.97700276389546,UCI Household,PGF-Net,24,2010-10-09 17:00:00
